image,x,y,w,h,contrast,area_px,aspect,fill,polarity,sat_frac,dark_frac,on_grid8,near_edge,matches,evidence_class,score,verdict,flags
ESP_093487_1780_RED.browse_enh.png,1376,6104,8,24,3.22,192,3.0,1.0,dark,0.0,0.104,True,False,0,2,59.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_RED.browse_enh.png,1564,7124,12,36,2.06,432,3.0,0.481,dark,0.044,0.106,False,False,2,3,59.9,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201905310039_enh.png,4152,6968,44,12,3.32,528,3.67,0.636,bright,0.0,0.0,True,False,0,2,59.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310044_enh.png,6948,916,60,44,2.76,2640,1.36,0.503,bright,0.113,0.086,False,False,0,2,59.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862626ME_pyr_enh.png,20,448,8,28,3.31,224,3.5,0.857,bright,0.0,0.0,False,False,0,2,59.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116863018ME_pyr_enh.png,868,5824,40,72,2.83,2880,1.8,0.617,bright,0.267,0.223,False,False,0,2,59.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MIRB.browse_enh.png,1228,4896,12,44,2.17,528,3.67,0.667,dark,0.032,0.157,False,False,2,3,59.8,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093487_1780_MRGB.browse_enh.png,1228,4896,12,44,2.17,528,3.67,0.667,dark,0.032,0.159,False,False,2,3,59.8,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201905310045_enh.png,6608,3604,24,92,3.25,2208,3.83,0.413,bright,0.03,0.143,False,False,0,2,59.8,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010008_enh.png,3796,5092,80,36,2.9,2880,2.22,0.172,bright,0.0,0.0,False,False,0,2,59.8,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310026_enh.png,5712,5552,36,12,3.18,432,3.0,0.741,bright,0.0,0.0,True,False,0,2,59.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310042_enh.png,4248,1044,444,424,1.12,188256,1.05,0.208,bright,0.019,0.038,False,False,0,2,59.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861050ME_pyr_enh.png,208,364,8,28,3.29,224,3.5,0.929,bright,0.004,0.098,False,False,0,2,59.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860852ME_pyr_enh.png,1492,8540,144,128,1.78,18432,1.12,0.239,bright,0.138,0.14,False,False,0,2,59.6,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861245ME_pyr_enh.png,712,6496,28,8,3.27,224,3.5,0.857,bright,0.009,0.0,True,False,0,2,59.6,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093494_2015_MIRB.browse_enh.png,2564,4044,28,12,3.61,336,2.33,0.667,dark,0.057,0.039,False,False,2,3,59.5,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MRGB.browse_enh.png,2564,4044,28,12,3.61,336,2.33,0.667,dark,0.057,0.039,False,False,2,3,59.5,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310029_enh.png,2296,2172,60,60,2.6,3600,1.0,0.249,bright,0.011,0.0,False,False,0,2,59.5,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310043_enh.png,5696,4092,92,32,2.99,2944,2.88,0.353,dark,0.003,0.142,False,False,0,2,59.5,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860262ME_pyr_enh.png,396,4340,8,28,3.26,224,3.5,0.929,bright,0.183,0.0,False,False,0,2,59.5,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862626ME_pyr_enh.png,884,3520,28,8,3.26,224,3.5,0.857,bright,0.125,0.0,False,False,0,2,59.5,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093490_1440_MRGB.browse_enh.png,2648,1004,12,44,2.12,528,3.67,0.545,bright,0.0,0.006,False,False,2,3,59.4,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116858127ME_pyr_enh.png,8,14448,44,340,3.22,14960,7.73,0.366,bright,0.05,0.172,True,False,0,2,59.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860067ME_pyr_enh.png,1640,588,28,84,3.04,2352,3.0,0.401,bright,0.162,0.233,False,False,0,2,59.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862822ME_pyr_enh.png,140,3416,8,28,3.25,224,3.5,0.929,bright,0.268,0.049,False,False,0,2,59.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MIRB.browse_enh.png,1888,6480,16,68,2.19,1088,4.25,0.441,dark,0.001,0.058,True,False,2,3,59.3,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093490_1440_MIRB.browse_enh.png,2648,1004,12,44,2.11,528,3.67,0.545,bright,0.0,0.006,False,False,2,3,59.3,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116863018ME_pyr_enh.png,1296,8468,64,88,2.53,5632,1.38,0.318,bright,0.274,0.163,False,False,0,2,59.3,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MIRB.browse_enh.png,2512,3948,16,20,3.37,320,1.25,0.7,dark,0.075,0.072,False,False,2,3,59.2,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093487_1780_MRGB.browse_enh.png,2512,3948,16,20,3.37,320,1.25,0.7,dark,0.075,0.072,False,False,2,3,59.2,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093487_1780_RED.browse_enh.png,1000,5364,20,136,2.57,2720,6.8,0.471,dark,0.02,0.278,False,False,2,3,59.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093495_1450_MIRB.browse_enh.png,1508,644,12,44,2.1,528,3.67,0.606,bright,0.186,0.0,False,False,2,3,59.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116862430ME_pyr_enh.png,992,4772,48,184,2.8,8832,3.83,0.498,bright,0.175,0.33,False,False,0,2,59.2,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MIRB.browse_enh.png,1980,5408,12,44,2.09,528,3.67,0.576,dark,0.004,0.0,False,False,2,3,59.1,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116863018ME_pyr_enh.png,92,8404,8,24,3.11,192,3.0,1.0,bright,0.036,0.0,False,False,0,2,59.0,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093493_1390_MIRB.browse_enh.png,692,2720,24,76,1.9,1824,3.17,0.333,dark,0.021,0.138,False,False,2,3,58.9,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093493_1390_MRGB.browse_enh.png,692,2720,24,76,1.9,1824,3.17,0.333,dark,0.021,0.138,False,False,2,3,58.9,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201905310041_enh.png,716,2856,12,40,3.15,480,3.33,0.567,bright,0.0,0.0,False,False,0,2,58.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010008_enh.png,5740,1988,24,72,3.01,1728,3.0,0.38,bright,0.067,0.03,False,False,0,2,58.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862626ME_pyr_enh.png,212,3948,8,28,3.19,224,3.5,1.0,bright,0.0,0.0,False,False,0,2,58.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093495_2105_MIRB.browse_enh.png,3792,3684,52,76,1.44,3952,1.46,0.275,dark,0.091,0.061,False,False,2,3,58.8,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093495_2105_MRGB.browse_enh.png,3792,3684,52,76,1.44,3952,1.46,0.275,dark,0.092,0.06,False,False,2,3,58.8,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116861500ME_pyr_enh.png,20,840,8,28,3.18,224,3.5,1.0,bright,0.0,0.0,False,False,0,2,58.8,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862430ME_pyr_enh.png,752,980,28,8,3.18,224,3.5,0.857,bright,0.018,0.0,False,False,0,2,58.8,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093493_1390_RED.browse_enh.png,2896,684,16,16,3.26,256,1.0,0.812,dark,0.0,0.125,False,False,2,3,58.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,2064,3828,64,28,1.71,1792,2.29,0.571,dark,0.1,0.013,False,False,2,3,58.7,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093495_2105_MIRB.browse_enh.png,1984,4352,16,52,1.95,832,3.25,0.538,dark,0.005,0.01,True,False,2,3,58.7,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093495_2105_RED.browse_enh.png,3792,3684,52,76,1.43,3952,1.46,0.275,dark,0.103,0.086,False,False,2,3,58.7,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093497_1560_MRGB.browse_enh.png,1496,660,8,24,1.94,192,3.0,1.0,bright,0.0,0.0,False,False,2,3,58.7,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201905310039_enh.png,7264,3164,116,148,1.78,17168,1.28,0.237,bright,0.0,0.009,False,False,0,2,58.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860067ME_pyr_enh.png,840,6288,36,12,3.07,432,3.0,0.704,bright,0.127,0.093,True,False,0,2,58.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862822ME_pyr_enh.png,948,8140,28,8,3.17,224,3.5,0.857,bright,0.0,0.0,False,False,0,2,58.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MRGB.browse_enh.png,2948,3976,12,36,1.91,432,3.0,0.556,dark,0.0,0.079,False,False,2,3,58.6,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093487_1780_RED.browse_enh.png,3048,6364,12,40,1.97,480,3.33,0.6,dark,0.019,0.033,False,False,2,3,58.6,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093495_1450_MRGB.browse_enh.png,1956,3696,12,44,2.03,528,3.67,0.455,bright,0.121,0.0,False,False,2,3,58.6,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201906010006_enh.png,5832,2884,32,60,2.76,1920,1.88,0.45,bright,0.014,0.099,False,False,0,2,58.6,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116858127ME_pyr_enh.png,1228,9784,204,144,1.1,29376,1.42,0.427,bright,0.199,0.147,False,False,0,2,58.6,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860067ME_pyr_enh.png,1184,4760,36,12,3.05,432,3.0,0.667,bright,0.032,0.0,True,False,0,2,58.6,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MIRB.browse_enh.png,2948,3976,12,36,1.9,432,3.0,0.556,dark,0.0,0.079,False,False,2,3,58.5,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093492_2070_RED.browse_enh.png,1936,5444,76,84,1.2,6384,1.11,0.221,dark,0.174,0.107,False,False,2,3,58.5,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093494_2015_MIRB.browse_enh.png,2456,5280,40,12,1.96,480,3.33,0.6,dark,0.013,0.0,True,False,2,3,58.5,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201906010008_enh.png,3944,2052,36,44,2.64,1584,1.22,0.566,bright,0.143,0.054,False,False,0,2,58.5,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_MIRB.browse_enh.png,3160,4932,12,44,2.01,528,3.67,0.545,dark,0.004,0.042,False,False,2,3,58.4,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093487_1780_MRGB.browse_enh.png,3160,4932,12,44,2.01,528,3.67,0.545,dark,0.004,0.042,False,False,2,3,58.4,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093492_2070_MRGB.browse_enh.png,3132,4360,100,100,0.96,10000,1.0,0.211,dark,0.211,0.045,False,False,2,3,58.4,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093492_2070_RED.browse_enh.png,2600,2104,40,40,1.44,1600,1.0,0.31,bright,0.292,0.005,True,False,2,3,58.4,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093498_2095_RED.browse_enh.png,2048,3712,12,40,1.95,480,3.33,0.467,bright,0.212,0.0,True,False,2,3,58.4,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
NHQ201905310029_enh.png,2616,2884,68,156,2.31,10608,2.29,0.312,bright,0.01,0.0,False,False,0,2,58.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310042_enh.png,628,100,252,208,1.0,52416,1.21,0.159,bright,0.011,0.005,False,False,0,2,58.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310045_enh.png,7612,2068,68,20,3.05,1360,3.4,0.4,bright,0.0,0.0,False,False,0,2,58.4,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093487_1780_RED.browse_enh.png,896,6028,8,28,1.98,224,3.5,0.857,dark,0.0,0.232,False,False,2,3,58.3,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093492_2070_MIRB.browse_enh.png,3132,4360,100,100,0.95,10000,1.0,0.213,dark,0.203,0.045,False,False,2,3,58.3,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093493_1390_RED.browse_enh.png,692,2720,24,76,1.83,1824,3.17,0.316,dark,0.022,0.2,False,False,2,3,58.3,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093494_2015_MIRB.browse_enh.png,2044,3732,20,12,3.35,240,1.67,0.8,dark,0.0,0.0,False,False,2,3,58.3,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MRGB.browse_enh.png,2044,3732,20,12,3.35,240,1.67,0.8,dark,0.0,0.0,False,False,2,3,58.3,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,2044,3732,20,12,3.35,240,1.67,0.8,dark,0.0,0.0,False,False,2,3,58.3,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1980_RED.browse_enh.png,1404,336,36,12,1.88,432,3.0,0.519,bright,0.215,0.0,False,False,2,3,58.3,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093487_1780_RED.browse_enh.png,1228,4896,12,44,1.99,528,3.67,0.667,dark,0.032,0.263,False,False,2,3,58.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093492_2070_MRGB.browse_enh.png,2532,1844,136,112,0.68,15232,1.21,0.191,dark,0.281,0.066,False,False,2,3,58.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093492_2070_MRGB.browse_enh.png,3932,5184,80,68,1.23,5440,1.18,0.241,dark,0.12,0.026,False,False,2,3,58.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093494_2015_MRGB.browse_enh.png,2064,3828,64,28,1.65,1792,2.29,0.571,dark,0.1,0.006,False,False,2,3,58.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093496_1465_MRGB.browse_enh.png,2204,6144,12,36,1.86,432,3.0,0.593,dark,0.0,0.41,False,False,2,3,58.2,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116860657ME_pyr_enh.png,176,9268,20,84,3.17,1680,4.2,0.514,bright,0.287,0.213,False,False,0,2,58.2,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862430ME_pyr_enh.png,728,308,28,8,3.12,224,3.5,0.857,bright,0.0,0.0,False,False,0,2,58.2,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862430ME_pyr_enh.png,96,8820,8,28,3.12,224,3.5,0.929,bright,0.0,0.0,False,False,0,2,58.2,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116864914ME_pyr_enh.png,152,3892,96,420,1.58,40320,4.38,0.381,bright,0.063,0.094,False,False,0,2,58.2,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093494_2015_MIRB.browse_enh.png,2064,3828,64,28,1.64,1792,2.29,0.571,dark,0.101,0.006,False,False,2,3,58.1,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
M116860262ME_pyr_enh.png,1672,2452,36,12,3.0,432,3.0,0.778,bright,0.169,0.079,False,False,0,2,58.1,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860657ME_pyr_enh.png,1420,9492,16,56,3.07,896,3.5,0.589,bright,0.113,0.012,False,False,0,2,58.1,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
