image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013236_1410_MRGB.browse_enh.png,1504,7476,24,20,1.96,480,1.2,bright,3,2,2,0,False,1.0,0.831,16.42,no,0.6944,1.4206,0.9371,47.1,87.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,2148,4396,12,32,2.2,384,2.67,dark,3,2,2,0,False,1.0,1.0,18.82,no,0.7233,1.5008,0.9461,46.7,86.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,544,4496,24,24,2.32,576,1.0,dark,3,2,2,0,False,1.0,0.576,26.5,no,0.8484,1.1862,0.8727,50.6,86.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1708,9148,20,16,1.9,320,1.25,bright,3,2,2,0,False,1.0,1.0,27.09,no,0.8259,1.0133,0.9422,46.4,86.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,784,4628,20,20,1.84,400,1.0,dark,3,2,2,0,False,1.0,1.0,38.64,no,0.7305,1.1988,0.9135,46.3,86.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,784,4628,20,20,1.83,400,1.0,dark,3,2,2,0,False,1.0,1.0,38.83,no,0.7303,1.1765,0.9121,46.2,86.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,1708,9148,20,16,1.87,320,1.25,bright,3,2,2,0,False,1.0,1.0,25.74,no,0.828,1.1212,0.943,46.1,86.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,1708,9148,20,16,1.87,320,1.25,bright,3,2,2,0,False,1.0,1.0,25.74,no,0.828,1.1212,0.943,46.1,86.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1924,4576,16,16,1.81,256,1.0,dark,3,2,2,0,False,1.0,1.0,32.59,no,0.7659,0.8973,0.876,46.0,86.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,2212,4824,24,16,1.89,384,1.5,bright,3,2,2,0,False,1.0,1.0,39.71,no,0.8421,0.8398,0.8983,45.9,85.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2212,4624,24,20,1.82,480,1.2,bright,3,2,2,0,False,1.0,1.0,36.62,no,0.841,0.8794,0.9051,45.8,85.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,2212,4624,24,20,1.82,480,1.2,bright,3,2,2,0,False,1.0,1.0,36.64,no,0.8412,0.8791,0.9052,45.8,85.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1400,3292,16,20,1.83,320,1.25,dark,3,2,2,0,False,1.0,1.0,32.99,no,0.59,1.1489,0.9261,45.8,85.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,784,4824,20,20,1.78,400,1.0,dark,3,2,2,0,False,1.0,1.0,39.58,no,0.7206,1.144,0.9192,45.8,85.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,784,4824,20,20,1.78,400,1.0,dark,3,2,2,0,False,1.0,1.0,39.58,no,0.7205,1.144,0.9192,45.8,85.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1120,1700,16,36,2.0,576,2.25,dark,3,2,2,0,False,1.0,1.0,30.99,no,0.6806,1.4006,0.7596,45.7,85.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1740,7376,24,20,1.8,480,1.2,bright,3,2,2,0,False,1.0,0.74,27.17,no,0.8204,1.4363,0.9563,45.7,85.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1120,1700,16,36,1.99,576,2.25,dark,3,2,2,0,False,1.0,0.822,29.36,no,0.6738,1.3713,0.7558,45.6,85.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1120,1700,16,36,1.99,576,2.25,dark,3,2,2,0,False,1.0,0.822,29.36,no,0.6738,1.3713,0.7558,45.6,85.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,2212,4624,24,20,1.79,480,1.2,bright,3,2,2,0,False,1.0,1.0,38.92,no,0.8473,0.8615,0.905,45.6,85.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1300,6472,20,16,1.81,320,1.25,bright,3,2,2,0,False,1.0,1.0,30.2,no,0.7702,1.5187,0.7571,45.6,85.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,1120,1896,16,36,1.98,576,2.25,dark,3,2,2,0,False,1.0,0.732,29.35,no,0.6735,1.443,0.7563,45.5,85.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,1120,1896,16,36,1.98,576,2.25,dark,3,2,2,0,False,1.0,0.732,29.35,no,0.6735,1.443,0.7563,45.5,85.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1120,1896,16,36,1.98,576,2.25,dark,3,2,2,0,False,1.0,1.0,30.84,no,0.6791,1.4107,0.7578,45.5,85.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1116,4248,32,52,0.53,1664,1.62,bright,3,2,2,0,False,1.0,0.671,72.66,no,0.8997,0.7336,0.904,49.4,85.4,CONFIRMED-LEAD,high,,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.465,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1356,3684,24,20,1.77,480,1.2,dark,3,2,2,0,False,1.0,0.931,24.0,no,0.8157,1.4252,0.9375,45.4,85.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,768,4684,24,20,1.77,480,1.2,dark,3,2,2,0,False,1.0,1.0,34.67,no,0.8003,1.2537,0.7819,45.4,85.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1340,2068,36,44,0.44,1584,1.22,bright,3,2,2,0,False,1.0,0.579,45.09,no,0.8732,0.7797,0.8249,49.3,85.3,CONFIRMED-LEAD,high,,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.478,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1356,3684,24,20,1.76,480,1.2,dark,3,2,2,0,False,1.0,1.0,21.76,no,0.7974,1.5328,0.9393,45.3,85.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,1008,2296,12,28,1.98,336,2.33,dark,3,2,2,0,False,1.0,0.764,35.26,no,0.669,1.4489,0.8894,45.3,85.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1356,3684,24,20,1.74,480,1.2,dark,3,2,2,0,False,1.0,1.0,21.99,no,0.7971,1.5386,0.9353,45.1,85.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,544,5308,44,44,0.36,1936,1.0,bright,3,2,2,0,False,0.992,0.697,65.58,no,0.8926,0.8275,0.6761,49.1,85.1,CONFIRMED-LEAD,high,,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.489,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,672,4544,24,20,1.72,480,1.2,dark,3,2,2,0,False,1.0,0.779,32.34,no,0.7275,1.3609,0.7666,45.0,85.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,2536,5228,20,24,1.72,480,1.2,dark,3,2,2,0,False,1.0,0.736,19.15,no,0.7387,1.9212,0.7619,45.0,85.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,3200,6492,12,28,1.94,336,2.33,dark,3,2,2,0,False,1.0,1.0,27.37,no,0.6705,0.991,0.8507,44.9,84.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,1356,3880,24,20,1.71,480,1.2,dark,3,2,2,0,False,1.0,0.97,24.84,no,0.8086,1.3469,0.9373,44.9,84.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,768,4880,24,20,1.71,480,1.2,dark,3,2,2,0,False,1.0,1.0,35.2,no,0.7998,1.2542,0.7763,44.9,84.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1232,3328,24,20,1.7,480,1.2,dark,3,2,2,0,False,1.0,1.0,25.49,no,0.7114,1.4319,0.8296,44.8,84.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
